STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,METHODOLOGY,Methodology,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPENDITURE,Dépense,ADJUSTMENT,Ajustement,TRANSFORMATION,Transformation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,BASE_PER,Période de base,DURABILITY,Durability,DECIMALS,Décimales
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-12,,146.6992,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-01,,147.5772,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-02,,148.6889,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-03,,149.9963,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,151.592,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LVA,Lettonie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-05,,151.4557,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-05,,153.3764,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-06,,153.5145,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-07,,153.3892,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-08,,152.7463,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-09,,153.2281,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-10,,153.4152,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-11,,154.3819,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-12,,154.7463,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-01,,157.4773,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-02,,158.3828,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-03,,159.0191,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,159.1898,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LTU,Lituanie,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-05,,158.6557,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-05,,123.18,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-06,,123.12,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-07,,122.29,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-08,,123.76,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-09,,123.3,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-10,,122.91,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-11,,122.32,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-12,,122.43,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-01,,122.95,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-02,,124.41,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-03,,124.21,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,124.9,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,LUX,Luxembourg,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-05,,125.66,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-05,,121.1762,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-06,,121.1653,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-07,,120.4258,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-08,,120.0188,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-09,,121.5743,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-10,,121.6529,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-11,,121.4559,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-12,,121.5852,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-01,,121.0369,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-02,,120.9045,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-03,,122.6242,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,123.5109,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,PRT,Portugal,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-05,,123.911,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-05,,126.32,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-06,,126.59,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-07,,126.56,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-08,,126.73,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-09,,126.61,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-10,,127.05,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-11,,126.63,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-12,,127.08,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-01,,126.73,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-02,,127.28,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-03,,128.05,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,128.78,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,EA20,Zone euro (20 pays),M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-05,,128.72,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,G20,G20,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2024-07,,148.1692,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Indices des prix à la consommation (IPCs, IPCHs), COICOP 1999",I,G20,G20,M,Mensuelle,N,National,CPI,Consumer price index,IX,Indice,_T,Total,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,_Z,N'est pas applicable,2025-04,,152.4417,,A,Normal value,,,2015,,,,2,Two
